SecondsFromStart,FramesFromStart,FoxesPopulation,RabbitPopulation,RabbitSpeedMedian,RabbitSensoryRangeMedian,RabbitFertilityMedian,FoxSpeedMedian,FoxSensoryRangeMedian,FoxFertilityMedian,MinRabbitLifeTime,AverageRabbitLifeTime,MaxRabbitLifeTime,MinFoxLifeTime,AverageFoxLifeTime,MaxFoxLifeTime,FoxesDiedOfHunger,FoxesDiedOfThirst,RabbitsDiedOfHunger,RabbitsDiedOfThirst,RabbitsDiedOfBeingEaten
69,5115114650,2,4,69,59,44,50,50,50,0,7325,14650,0,0,0,0,0,0,0,0
69,7335714700,2,4,69,59,44,50,50,50,0,7350,14700,0,0,0,0,0,0,0,0
69,9532314750,2,4,69,59,44,50,50,50,0,7375,14750,0,0,0,0,0,0,0,0
70,1970814800,2,4,69,59,44,50,50,50,0,7400,14800,0,0,0,0,0,0,0,0
70,4318514850,2,4,69,59,44,50,50,50,0,7425,14850,0,0,0,0,0,0,0,0
70,6599114900,2,4,69,59,44,50,50,50,0,7450,14900,0,0,0,0,0,0,0,0
70,8903814950,2,4,69,59,44,50,50,50,0,7475,14950,0,0,0,0,0,0,0,0
71,6517915000,2,4,69,59,44,50,50,50,0,7500,15000,0,0,0,0,0,0,0,0
72,2632715050,2,4,69,59,44,50,50,50,0,7525,15050,0,0,0,0,0,0,0,0
72,7264315100,2,4,69,59,44,50,50,50,0,7550,15100,0,0,0,0,0,0,0,0
73,2284115150,2,4,69,59,44,50,50,50,0,7575,15150,0,0,0,0,0,0,0,0
73,6558515200,2,4,69,59,44,50,50,50,0,7600,15200,0,0,0,0,0,0,0,0
74,0448215250,2,4,69,59,44,50,50,50,0,7625,15250,0,0,0,0,0,0,0,0
74,4819315300,2,4,69,59,44,50,50,50,0,7650,15300,0,0,0,0,0,0,0,0
74,8352115350,2,4,69,59,44,50,50,50,0,7675,15350,0,0,0,0,0,0,0,0
75,23415400,2,4,69,59,44,50,50,50,0,7700,15400,0,0,0,0,0,0,0,0
75,5908615450,2,4,69,59,44,50,50,50,0,7725,15450,0,0,0,0,0,0,0,0
75,9553515500,2,4,69,59,44,50,50,50,0,7750,15500,0,0,0,0,0,0,0,0
76,318215550,2,4,69,59,44,50,50,50,0,7775,15550,0,0,0,0,0,0,0,0
76,6858415600,2,4,69,59,44,50,50,50,0,7800,15600,0,0,0,0,0,0,0,0
77,0562215650,2,4,69,59,44,50,50,50,0,7825,15650,0,0,0,0,0,0,0,0
77,4112515700,2,4,69,59,44,50,50,50,0,7850,15700,0,0,0,0,0,0,0,0
77,7512715750,2,4,69,59,44,50,50,50,0,7875,15750,0,0,0,0,0,0,0,0
78,1515215800,2,4,69,59,44,50,50,50,0,7900,15800,0,0,0,0,0,0,0,0
78,5572815850,2,4,69,59,44,50,50,50,0,7925,15850,0,0,0,0,0,0,0,0
78,9423915900,2,4,69,59,44,50,50,50,0,7950,15900,0,0,0,0,0,0,0,0
79,3503315950,2,4,69,59,44,50,50,50,0,7975,15950,0,0,0,0,0,0,0,0
79,7497216000,2,4,69,59,44,50,50,50,0,8000,16000,0,0,0,0,0,0,0,0
80,1864216050,2,4,69,59,44,50,50,50,0,8025,16050,0,0,0,0,0,0,0,0
80,5950216100,2,4,69,59,44,50,50,50,0,8050,16100,0,0,0,0,0,0,0,0
80,9485916150,2,4,69,59,44,50,50,50,0,8075,16150,0,0,0,0,0,0,0,0
81,3528916200,2,4,69,59,44,50,50,50,0,8100,16200,0,0,0,0,0,0,0,0
81,7159316250,2,4,69,59,44,50,50,50,0,8125,16250,0,0,0,0,0,0,0,0
82,1271416300,2,4,69,59,44,50,50,50,0,8150,16300,0,0,0,0,0,0,0,0
82,4983716350,2,4,69,59,44,50,50,50,0,8175,16350,0,0,0,0,0,0,0,0
82,8961916400,2,4,69,59,44,50,50,50,0,8200,16400,0,0,0,0,0,0,0,0
83,262116450,2,4,69,59,44,50,50,50,0,8225,16450,0,0,0,0,0,0,0,0
83,6870816500,2,4,69,59,44,50,50,50,0,8250,16500,0,0,0,0,0,0,0,0
84,0538316550,2,4,69,59,44,50,50,50,0,8275,16550,0,0,0,0,0,0,0,0
84,4586916600,2,4,69,59,44,50,50,50,0,8300,16600,0,0,0,0,0,0,0,0
84,889416650,2,4,69,59,44,50,50,50,0,8325,16650,0,0,0,0,0,0,0,0
85,2891416700,2,4,69,59,44,50,50,50,0,8350,16700,0,0,0,0,0,0,0,0
85,7181316750,2,4,69,59,44,50,50,50,0,8375,16750,0,0,0,0,0,0,0,0
86,1215316800,2,4,69,59,44,50,50,50,0,8400,16800,0,0,0,0,0,0,0,0
86,4975616850,2,4,69,59,44,50,50,50,0,8425,16850,0,0,0,0,0,0,0,0
86,9023216900,2,4,69,59,44,50,50,50,0,8450,16900,0,0,0,0,0,0,0,0
87,2431416950,2,4,69,59,44,50,50,50,0,8475,16950,0,0,0,0,0,0,0,0
87,640517000,2,4,69,59,44,50,50,50,0,8500,17000,0,0,0,0,0,0,0,0
88,0107617050,2,4,69,59,44,50,50,50,0,8525,17050,0,0,0,0,0,0,0,0
88,4304717100,2,4,69,59,44,50,50,50,0,8550,17100,0,0,0,0,0,0,0,0
88,7996317150,2,4,69,59,44,50,50,50,0,8575,17150,0,0,0,0,0,0,0,0
89,2064817200,2,4,69,59,44,50,50,50,0,8600,17200,0,0,0,0,0,0,0,0
89,5447817250,2,4,69,59,44,50,50,50,0,8625,17250,0,0,0,0,0,0,0,0
89,9472217300,2,4,69,59,44,50,50,50,0,8650,17300,0,0,0,0,0,0,0,0
90,3488117350,2,4,69,59,44,50,50,50,0,8675,17350,0,0,0,0,0,0,0,0
90,7139317400,2,4,69,59,44,50,50,50,0,8700,17400,0,0,0,0,0,0,0,0
91,1360317450,2,4,69,59,44,50,50,50,0,8725,17450,0,0,0,0,0,0,0,0
91,6121817500,2,4,69,59,44,50,50,50,0,8750,17500,0,0,0,0,0,0,0,0
91,968617550,2,4,69,59,44,50,50,50,0,8775,17550,0,0,0,0,0,0,0,0
92,3985917600,2,4,69,59,44,50,50,50,0,8800,17600,0,0,0,0,0,0,0,0
92,7528217650,2,4,69,59,44,50,50,50,0,8825,17650,0,0,0,0,0,0,0,0
93,1373617700,2,4,69,59,44,50,50,50,0,8850,17700,0,0,0,0,0,0,0,0
93,525817750,2,4,69,59,44,50,50,50,0,8875,17750,0,0,0,0,0,0,0,0
93,9212617800,2,4,69,59,44,50,50,50,0,8900,17800,0,0,0,0,0,0,0,0
94,3454417850,2,4,69,59,44,50,50,50,0,8925,17850,0,0,0,0,0,0,0,0
94,7099817900,2,4,69,59,44,50,50,50,0,8950,17900,0,0,0,0,0,0,0,0
95,0685417950,2,4,69,59,44,50,50,50,0,8975,17950,0,0,0,0,0,0,0,0
95,4901818000,2,4,69,59,44,50,50,50,0,9000,18000,0,0,0,0,0,0,0,0
95,836318050,2,4,69,59,44,50,50,50,0,9025,18050,0,0,0,0,0,0,0,0
96,2319318100,2,4,69,59,44,50,50,50,0,9050,18100,0,0,0,0,0,0,0,0
96,5972518150,2,4,69,59,44,50,50,50,0,9075,18150,0,0,0,0,0,0,0,0
96,998518200,2,4,69,59,44,50,50,50,0,9100,18200,0,0,0,0,0,0,0,0
97,3358318250,2,4,69,59,44,50,50,50,0,9125,18250,0,0,0,0,0,0,0,0
97,6974318300,2,4,69,59,44,50,50,50,0,9150,18300,0,0,0,0,0,0,0,0
98,0967618350,2,4,69,59,44,50,50,50,0,9175,18350,0,0,0,0,0,0,0,0
98,437918400,2,4,69,59,44,50,50,50,0,9200,18400,0,0,0,0,0,0,0,0
98,8389418450,2,4,69,59,44,50,50,50,0,9225,18450,0,0,0,0,0,0,0,0
99,1956718500,2,4,69,59,44,50,50,50,0,9250,18500,0,0,0,0,0,0,0,0
99,587618550,2,4,69,59,44,50,50,50,0,9275,18550,0,0,0,0,0,0,0,0
99,9417718600,2,4,69,59,44,50,50,50,0,9300,18600,0,0,0,0,0,0,0,0
100,337518650,2,4,69,59,44,50,50,50,0,9325,18650,0,0,0,0,0,0,0,0
100,723218700,2,4,69,59,44,50,50,50,0,9350,18700,0,0,0,0,0,0,0,0
101,127918750,2,4,69,59,44,50,50,50,0,9375,18750,0,0,0,0,0,0,0,0
101,50418800,2,4,69,59,44,50,50,50,0,9400,18800,0,0,0,0,0,0,0,0
101,906918850,2,4,69,59,44,50,50,50,0,9425,18850,0,0,0,0,0,0,0,0
102,245318900,2,4,69,59,44,50,50,50,0,9450,18900,0,0,0,0,0,0,0,0
102,642918950,2,4,69,59,44,50,50,50,0,9475,18950,0,0,0,0,0,0,0,0
103,027319000,2,4,69,59,44,50,50,50,0,9500,19000,0,0,0,0,0,0,0,0
103,431619050,2,4,69,59,44,50,50,50,0,9525,19050,0,0,0,0,0,0,0,0
103,848519100,2,4,69,59,44,50,50,50,0,9550,19100,0,0,0,0,0,0,0,0
104,254519150,2,4,69,59,44,50,50,50,0,9575,19150,0,0,0,0,0,0,0,0
104,64819200,2,4,69,59,44,50,50,50,0,9600,19200,0,0,0,0,0,0,0,0
105,037219250,2,4,69,59,44,50,50,50,0,9625,19250,0,0,0,0,0,0,0,0
105,442619300,2,4,69,59,44,50,50,50,0,9650,19300,0,0,0,0,0,0,0,0
105,810919350,2,4,69,59,44,50,50,50,0,9675,19350,0,0,0,0,0,0,0,0
106,202219400,2,4,69,59,44,50,50,50,0,9700,19400,0,0,0,0,0,0,0,0
106,560219450,2,4,69,59,44,50,50,50,0,9725,19450,0,0,0,0,0,0,0,0
106,955719500,2,4,69,59,44,50,50,50,0,9750,19500,0,0,0,0,0,0,0,0
107,312819550,2,4,69,59,44,50,50,50,0,9775,19550,0,0,0,0,0,0,0,0
107,716319600,2,4,69,59,44,50,50,50,0,9800,19600,0,0,0,0,0,0,0,0
108,095719650,2,4,69,59,44,50,50,50,0,9825,19650,0,0,0,0,0,0,0,0
108,511519700,2,4,69,59,44,50,50,50,0,9850,19700,0,0,0,0,0,0,0,0
108,887219750,2,4,69,59,44,50,50,50,0,9875,19750,0,0,0,0,0,0,0,0
109,30619800,2,4,69,59,44,50,50,50,0,9900,19800,0,0,0,0,0,0,0,0
109,701819850,2,4,69,59,44,50,50,50,0,9925,19850,0,0,0,0,0,0,0,0
110,03619900,2,4,69,59,44,50,50,50,0,9950,19900,0,0,0,0,0,0,0,0
110,403519950,2,4,69,59,44,50,50,50,0,9975,19950,0,0,0,0,0,0,0,0
110,799920000,2,4,69,59,44,50,50,50,0,10000,20000,0,0,0,0,0,0,0,0
111,145920050,2,4,69,59,44,50,50,50,0,10025,20050,0,0,0,0,0,0,0,0
111,530220100,2,4,69,59,44,50,50,50,0,10050,20100,0,0,0,0,0,0,0,0
111,862320150,2,4,69,59,44,50,50,50,0,10075,20150,0,0,0,0,0,0,0,0
112,218720200,2,4,69,59,44,50,50,50,0,10100,20200,0,0,0,0,0,0,0,0
112,622620250,2,4,69,59,44,50,50,50,0,10125,20250,0,0,0,0,0,0,0,0
112,958620300,2,4,69,59,44,50,50,50,0,10150,20300,0,0,0,0,0,0,0,0
113,309320350,2,4,69,59,44,50,50,50,0,10175,20350,0,0,0,0,0,0,0,0
113,69120400,2,4,69,59,44,50,50,50,0,10200,20400,0,0,0,0,0,0,0,0
114,031620450,2,4,69,59,44,50,50,50,0,10225,20450,0,0,0,0,0,0,0,0
114,363920500,2,4,69,59,44,50,50,50,0,10250,20500,0,0,0,0,0,0,0,0
114,748320550,2,4,69,59,44,50,50,50,0,10275,20550,0,0,0,0,0,0,0,0
115,114620600,2,4,69,59,44,50,50,50,0,10300,20600,0,0,0,0,0,0,0,0
115,450120650,2,4,69,59,44,50,50,50,0,10325,20650,0,0,0,0,0,0,0,0
115,866420700,2,4,69,59,44,50,50,50,0,10350,20700,0,0,0,0,0,0,0,0
116,246320750,2,4,69,59,44,50,50,50,0,10375,20750,0,0,0,0,0,0,0,0
116,736920800,2,4,69,59,44,50,50,50,0,10400,20800,0,0,0,0,0,0,0,0
117,126920850,2,4,69,59,44,50,50,50,0,10425,20850,0,0,0,0,0,0,0,0
117,542520900,2,4,69,59,44,50,50,50,0,10450,20900,0,0,0,0,0,0,0,0
117,952620950,2,4,69,59,44,50,50,50,0,10475,20950,0,0,0,0,0,0,0,0
118,338521000,2,4,69,59,44,50,50,50,0,10500,21000,0,0,0,0,0,0,0,0
118,752421050,2,4,69,59,44,50,50,50,0,10525,21050,0,0,0,0,0,0,0,0
119,126321100,2,4,69,59,44,50,50,50,0,10550,21100,0,0,0,0,0,0,0,0
119,531721150,2,4,69,59,44,50,50,50,0,10575,21150,0,0,0,0,0,0,0,0
119,914521200,2,4,69,59,44,50,50,50,0,10600,21200,0,0,0,0,0,0,0,0
120,3121250,2,4,69,59,44,50,50,50,0,10625,21250,0,0,0,0,0,0,0,0
120,728221300,2,4,69,59,44,50,50,50,0,10650,21300,0,0,0,0,0,0,0,0
121,11521350,2,4,69,59,44,50,50,50,0,10675,21350,0,0,0,0,0,0,0,0
121,537921400,2,4,69,59,44,50,50,50,0,10700,21400,0,0,0,0,0,0,0,0
121,910821450,2,4,69,59,44,50,50,50,0,10725,21450,0,0,0,0,0,0,0,0
122,309321500,2,4,69,59,44,50,50,50,0,10750,21500,0,0,0,0,0,0,0,0
122,657121550,2,4,69,59,44,50,50,50,0,10775,21550,0,0,0,0,0,0,0,0
123,059221600,2,4,69,59,44,50,50,50,0,10800,21600,0,0,0,0,0,0,0,0
123,430521650,2,4,69,59,44,50,50,50,0,10825,21650,0,0,0,0,0,0,0,0
123,828521700,2,4,69,59,44,50,50,50,0,10850,21700,0,0,0,0,0,0,0,0
124,250121750,2,4,69,59,44,50,50,50,0,10875,21750,0,0,0,0,0,0,0,0
124,628521800,2,4,69,59,44,50,50,50,0,10900,21800,0,0,0,0,0,0,0,0
125,024621850,2,4,69,59,44,50,50,50,0,10925,21850,0,0,0,0,0,0,0,0
125,406921900,2,4,69,59,44,50,50,50,0,10950,21900,0,0,0,0,0,0,0,0
125,751321950,2,4,69,59,44,50,50,50,0,10975,21950,0,0,0,0,0,0,0,0
126,155922000,2,4,69,59,44,50,50,50,0,11000,22000,0,0,0,0,0,0,0,0
126,552322050,2,4,69,59,44,50,50,50,0,11025,22050,0,0,0,0,0,0,0,0
126,911922100,2,4,69,59,44,50,50,50,0,11050,22100,0,0,0,0,0,0,0,0
127,265722150,2,4,69,59,44,50,50,50,0,11075,22150,0,0,0,0,0,0,0,0
127,699522200,2,4,69,59,44,50,50,50,0,11100,22200,0,0,0,0,0,0,0,0
128,038822250,2,4,69,59,44,50,50,50,0,11125,22250,0,0,0,0,0,0,0,0
128,441922300,2,4,69,59,44,50,50,50,0,11150,22300,0,0,0,0,0,0,0,0
128,844422350,2,4,69,59,44,50,50,50,0,11175,22350,0,0,0,0,0,0,0,0
129,229822400,2,4,69,59,44,50,50,50,0,11200,22400,0,0,0,0,0,0,0,0
129,656922450,2,4,69,59,44,50,50,50,0,11225,22450,0,0,0,0,0,0,0,0
130,043822500,2,4,69,59,44,50,50,50,0,11250,22500,0,0,0,0,0,0,0,0
130,510522550,2,4,69,59,44,50,50,50,0,11275,22550,0,0,0,0,0,0,0,0
130,930922600,2,4,69,59,44,50,50,50,0,11300,22600,0,0,0,0,0,0,0,0
131,530222650,2,4,69,59,44,50,50,50,0,11325,22650,0,0,0,0,0,0,0,0
132,065222700,2,4,69,59,44,50,50,50,0,11350,22700,0,0,0,0,0,0,0,0
132,425622750,2,4,69,59,44,50,50,50,0,11375,22750,0,0,0,0,0,0,0,0
132,832422800,2,4,69,59,44,50,50,50,0,11400,22800,0,0,0,0,0,0,0,0
133,184722850,2,4,69,59,44,50,50,50,0,11425,22850,0,0,0,0,0,0,0,0
133,515522900,2,4,69,59,44,50,50,50,0,11450,22900,0,0,0,0,0,0,0,0
133,908722950,2,4,69,59,44,50,50,50,0,11475,22950,0,0,0,0,0,0,0,0
134,241423000,2,4,69,59,44,50,50,50,0,11500,23000,0,0,0,0,0,0,0,0
134,568523050,2,4,69,59,44,50,50,50,0,11525,23050,0,0,0,0,0,0,0,0
134,941423100,2,4,69,59,44,50,50,50,0,11550,23100,0,0,0,0,0,0,0,0
135,298723150,2,4,69,59,44,50,50,50,0,11575,23150,0,0,0,0,0,0,0,0
135,822923200,2,4,69,59,44,50,50,50,0,11600,23200,0,0,0,0,0,0,0,0
136,401423250,2,4,69,59,44,50,50,50,0,11625,23250,0,0,0,0,0,0,0,0
136,727123300,2,4,69,59,44,50,50,50,0,11650,23300,0,0,0,0,0,0,0,0
137,127523350,2,4,69,59,44,50,50,50,0,11675,23350,0,0,0,0,0,0,0,0
137,457323400,2,4,69,59,44,50,50,50,0,11700,23400,0,0,0,0,0,0,0,0
137,827623450,2,4,69,59,44,50,50,50,0,11725,23450,0,0,0,0,0,0,0,0
138,237723500,2,4,69,59,44,50,50,50,0,11750,23500,0,0,0,0,0,0,0,0
138,548723550,2,4,69,59,44,50,50,50,0,11775,23550,0,0,0,0,0,0,0,0
138,791423600,2,4,69,59,44,50,50,50,0,11800,23600,0,0,0,0,0,0,0,0
139,004723650,2,4,69,59,44,50,50,50,0,11825,23650,0,0,0,0,0,0,0,0
139,213523700,2,4,69,59,44,50,50,50,0,11850,23700,0,0,0,0,0,0,0,0
139,431923750,2,4,69,59,44,50,50,50,0,11875,23750,0,0,0,0,0,0,0,0
139,644723800,2,4,69,59,44,50,50,50,0,11900,23800,0,0,0,0,0,0,0,0
139,883323850,2,4,69,59,44,50,50,50,0,11925,23850,0,0,0,0,0,0,0,0
140,096623900,2,4,69,59,44,50,50,50,0,11950,23900,0,0,0,0,0,0,0,0
140,315523950,2,4,69,59,44,50,50,50,0,11975,23950,0,0,0,0,0,0,0,0
140,550824000,2,4,69,59,44,50,50,50,0,12000,24000,0,0,0,0,0,0,0,0
140,798324050,2,4,69,59,44,50,50,50,0,12025,24050,0,0,0,0,0,0,0,0
141,030424100,2,4,69,59,44,50,50,50,0,12050,24100,0,0,0,0,0,0,0,0
141,254224150,2,4,69,59,44,50,50,50,0,12075,24150,0,0,0,0,0,0,0,0
141,52324200,2,4,69,59,44,50,50,50,0,12100,24200,0,0,0,0,0,0,0,0
141,802924250,2,4,69,59,44,50,50,50,0,12125,24250,0,0,0,0,0,0,0,0
142,0624300,2,4,69,59,44,50,50,50,0,12150,24300,0,0,0,0,0,0,0,0
142,341824350,2,4,69,59,44,50,50,50,0,12175,24350,0,0,0,0,0,0,0,0
142,622624400,2,4,69,59,44,50,50,50,0,12200,24400,0,0,0,0,0,0,0,0
143,142224450,2,4,69,59,44,50,50,50,0,12225,24450,0,0,0,0,0,0,0,0
143,520624500,2,4,69,59,44,50,50,50,0,12250,24500,0,0,0,0,0,0,0,0
143,915324550,2,4,69,59,44,50,50,50,0,12275,24550,0,0,0,0,0,0,0,0
144,293824600,2,4,69,59,44,50,50,50,0,12300,24600,0,0,0,0,0,0,0,0
144,722324650,2,4,69,59,44,50,50,50,0,12325,24650,0,0,0,0,0,0,0,0
145,16224700,2,4,69,59,44,50,50,50,0,12350,24700,0,0,0,0,0,0,0,0
145,764324750,2,4,69,59,44,50,50,50,0,12375,24750,0,0,0,0,0,0,0,0
146,125624800,2,4,69,59,44,50,50,50,0,12400,24800,0,0,0,0,0,0,0,0
146,535824850,2,4,69,59,44,50,50,50,0,12425,24850,0,0,0,0,0,0,0,0
146,962524900,2,4,69,59,44,50,50,50,0,12450,24900,0,0,0,0,0,0,0,0
147,535824950,2,4,69,59,44,50,50,50,0,12475,24950,0,0,0,0,0,0,0,0
147,940125000,2,4,69,59,44,50,50,50,0,12500,25000,0,0,0,0,0,0,0,0
148,361425050,2,4,69,59,44,50,50,50,0,12525,25050,0,0,0,0,0,0,0,0
148,745725100,2,4,69,59,44,50,50,50,0,12550,25100,0,0,0,0,0,0,0,0
149,152625150,2,4,69,59,44,50,50,50,0,12575,25150,0,0,0,0,0,0,0,0
149,519725200,2,4,69,59,44,50,50,50,0,12600,25200,0,0,0,0,0,0,0,0
149,920525250,2,4,69,59,44,50,50,50,0,12625,25250,0,0,0,0,0,0,0,0
150,306325300,2,4,69,59,44,50,50,50,0,12650,25300,0,0,0,0,0,0,0,0
150,728525350,2,4,69,59,44,50,50,50,0,12675,25350,0,0,0,0,0,0,0,0
151,133225400,2,4,69,59,44,50,50,50,0,12700,25400,0,0,0,0,0,0,0,0
151,502125450,2,4,69,59,44,50,50,50,0,12725,25450,0,0,0,0,0,0,0,0
151,933425500,2,4,69,59,44,50,50,50,0,12750,25500,0,0,0,0,0,0,0,0
152,319525550,2,4,69,59,44,50,50,50,0,12775,25550,0,0,0,0,0,0,0,0
152,738325600,2,4,69,59,44,50,50,50,0,12800,25600,0,0,0,0,0,0,0,0
153,101125650,2,4,69,59,44,50,50,50,0,12825,25650,0,0,0,0,0,0,0,0
153,504725700,2,4,69,59,44,50,50,50,0,12850,25700,0,0,0,0,0,0,0,0
153,863425750,2,4,69,59,44,50,50,50,0,12875,25750,0,0,0,0,0,0,0,0
154,287225800,2,4,69,59,44,50,50,50,0,12900,25800,0,0,0,0,0,0,0,0
154,734125850,2,4,69,59,44,50,50,50,0,12925,25850,0,0,0,0,0,0,0,0
155,157525900,2,4,69,59,44,50,50,50,0,12950,25900,0,0,0,0,0,0,0,0
155,54125950,2,4,69,59,44,50,50,50,0,12975,25950,0,0,0,0,0,0,0,0
155,988226000,2,4,69,59,44,50,50,50,0,13000,26000,0,0,0,0,0,0,0,0
156,398826050,2,4,69,59,44,50,50,50,0,13025,26050,0,0,0,0,0,0,0,0
156,753926100,2,4,69,59,44,50,50,50,0,13050,26100,0,0,0,0,0,0,0,0
157,164326150,2,4,69,59,44,50,50,50,0,13075,26150,0,0,0,0,0,0,0,0
157,551726200,2,4,69,59,44,50,50,50,0,13100,26200,0,0,0,0,0,0,0,0
157,944526250,2,4,69,59,44,50,50,50,0,13125,26250,0,0,0,0,0,0,0,0
158,346726300,2,4,69,59,44,50,50,50,0,13150,26300,0,0,0,0,0,0,0,0
158,720126350,2,4,69,59,44,50,50,50,0,13175,26350,0,0,0,0,0,0,0,0
159,064326400,2,4,69,59,44,50,50,50,0,13200,26400,0,0,0,0,0,0,0,0
159,501626450,2,4,69,59,44,50,50,50,0,13225,26450,0,0,0,0,0,0,0,0
159,915326500,2,4,69,59,44,50,50,50,0,13250,26500,0,0,0,0,0,0,0,0
160,29326550,2,4,69,59,44,50,50,50,0,13275,26550,0,0,0,0,0,0,0,0
160,721326600,2,4,69,59,44,50,50,50,0,13300,26600,0,0,0,0,0,0,0,0
161,130426650,2,4,69,59,44,50,50,50,0,13325,26650,0,0,0,0,0,0,0,0
161,512326700,2,4,69,59,44,50,50,50,0,13350,26700,0,0,0,0,0,0,0,0
161,933526750,2,4,69,59,44,50,50,50,0,13375,26750,0,0,0,0,0,0,0,0
162,313226800,2,4,69,59,44,50,50,50,0,13400,26800,0,0,0,0,0,0,0,0
162,730226850,2,4,69,59,44,50,50,50,0,13425,26850,0,0,0,0,0,0,0,0
163,144526900,2,4,69,59,44,50,50,50,0,13450,26900,0,0,0,0,0,0,0,0
163,520626950,2,4,69,59,44,50,50,50,0,13475,26950,0,0,0,0,0,0,0,0
163,925127000,2,4,69,59,44,50,50,50,0,13500,27000,0,0,0,0,0,0,0,0
164,3427050,2,4,69,59,44,50,50,50,0,13525,27050,0,0,0,0,0,0,0,0
164,715327100,2,4,69,59,44,50,50,50,0,13550,27100,0,0,0,0,0,0,0,0
165,13227150,2,4,69,59,44,50,50,50,0,13575,27150,0,0,0,0,0,0,0,0
165,553627200,2,4,69,59,44,50,50,50,0,13600,27200,0,0,0,0,0,0,0,0
165,936227250,2,4,69,59,44,50,50,50,0,13625,27250,0,0,0,0,0,0,0,0
166,331427300,2,4,69,59,44,50,50,50,0,13650,27300,0,0,0,0,0,0,0,0
166,722327350,2,4,69,59,44,50,50,50,0,13675,27350,0,0,0,0,0,0,0,0
167,124527400,2,4,69,59,44,50,50,50,0,13700,27400,0,0,0,0,0,0,0,0
167,49327450,2,4,69,59,44,50,50,50,0,13725,27450,0,0,0,0,0,0,0,0
167,899827500,2,4,69,59,44,50,50,50,0,13750,27500,0,0,0,0,0,0,0,0
168,259427550,2,4,69,59,44,50,50,50,0,13775,27550,0,0,0,0,0,0,0,0
168,662927600,2,4,69,59,44,50,50,50,0,13800,27600,0,0,0,0,0,0,0,0
169,039927650,2,4,69,59,44,50,50,50,0,13825,27650,0,0,0,0,0,0,0,0
169,436427700,2,4,69,59,44,50,50,50,0,13850,27700,0,0,0,0,0,0,0,0
169,811427750,2,4,69,59,44,50,50,50,0,13875,27750,0,0,0,0,0,0,0,0
170,218527800,2,4,69,59,44,50,50,50,0,13900,27800,0,0,0,0,0,0,0,0
170,564827850,2,4,69,59,44,50,50,50,0,13925,27850,0,0,0,0,0,0,0,0
171,020427900,2,4,69,59,44,50,50,50,0,13950,27900,0,0,0,0,0,0,0,0
171,426527950,2,4,69,59,44,50,50,50,0,13975,27950,0,0,0,0,0,0,0,0
171,793428000,2,4,69,59,44,50,50,50,0,14000,28000,0,0,0,0,0,0,0,0
172,199728050,2,4,69,59,44,50,50,50,0,14025,28050,0,0,0,0,0,0,0,0
172,556428100,2,4,69,59,44,50,50,50,0,14050,28100,0,0,0,0,0,0,0,0
172,948228150,2,4,69,59,44,50,50,50,0,14075,28150,0,0,0,0,0,0,0,0
173,29128200,2,4,69,59,44,50,50,50,0,14100,28200,0,0,0,0,0,0,0,0
173,629928250,2,4,69,59,44,50,50,50,0,14125,28250,0,0,0,0,0,0,0,0
173,960328300,2,4,69,59,44,50,50,50,0,14150,28300,0,0,0,0,0,0,0,0
174,347628350,2,4,69,59,44,50,50,50,0,14175,28350,0,0,0,0,0,0,0,0
174,709528400,2,4,69,59,44,50,50,50,0,14200,28400,0,0,0,0,0,0,0,0
175,107328450,2,4,69,59,44,50,50,50,0,14225,28450,0,0,0,0,0,0,0,0
175,429828500,2,4,69,59,44,50,50,50,0,14250,28500,0,0,0,0,0,0,0,0
175,784128550,2,4,69,59,44,50,50,50,0,14275,28550,0,0,0,0,0,0,0,0
176,107128600,2,4,69,59,44,50,50,50,0,14300,28600,0,0,0,0,0,0,0,0
176,494628650,2,4,69,59,44,50,50,50,0,14325,28650,0,0,0,0,0,0,0,0
176,821728700,2,4,69,59,44,50,50,50,0,14350,28700,0,0,0,0,0,0,0,0
177,146828750,2,4,69,59,44,50,50,50,0,14375,28750,0,0,0,0,0,0,0,0
177,525328800,2,4,69,59,44,50,50,50,0,14400,28800,0,0,0,0,0,0,0,0
177,856928850,2,4,69,59,44,50,50,50,0,14425,28850,0,0,0,0,0,0,0,0
178,238828900,2,4,69,59,44,50,50,50,0,14450,28900,0,0,0,0,0,0,0,0
178,640128950,2,4,69,59,44,50,50,50,0,14475,28950,0,0,0,0,0,0,0,0
179,000229000,2,4,69,59,44,50,50,50,0,14500,29000,0,0,0,0,0,0,0,0
179,404229050,2,4,69,59,44,50,50,50,0,14525,29050,0,0,0,0,0,0,0,0
179,761729100,2,4,69,59,44,50,50,50,0,14550,29100,0,0,0,0,0,0,0,0
180,164729150,2,4,69,59,44,50,50,50,0,14575,29150,0,0,0,0,0,0,0,0
180,535329200,2,4,69,59,44,50,50,50,0,14600,29200,0,0,0,0,0,0,0,0
180,851729250,2,4,69,59,44,50,50,50,0,14625,29250,0,0,0,0,0,0,0,0
181,228529300,2,4,69,59,44,50,50,50,0,14650,29300,0,0,0,0,0,0,0,0
181,560829350,2,4,69,59,44,50,50,50,0,14675,29350,0,0,0,0,0,0,0,0
181,910629400,2,4,69,59,44,50,50,50,0,14700,29400,0,0,0,0,0,0,0,0
182,237829450,2,4,69,59,44,50,50,50,0,14725,29450,0,0,0,0,0,0,0,0
