SecondsFromStart,FramesFromStart,FoxesPopulation,RabbitPopulation,RabbitSpeedMedian,RabbitSensoryRangeMedian,RabbitFertilityMedian,FoxSpeedMedian,FoxSensoryRangeMedian,FoxFertilityMedian,FoxesDiedOfHunger,FoxesDiedOfThirst,RabbitsDiedOfHunger,RabbitsDiedOfThirst,RabbitsDiedOfBeingEaten
108.9184,21200,0,9,65,85,36,,,,0,0,0,0,0
109.2874,21250,0,9,65,85,36,,,,0,0,0,0,0
109.6046,21300,0,9,65,85,36,,,,0,0,0,0,0
109.9219,21350,0,9,65,85,36,,,,0,0,0,0,0
110.2411,21400,0,9,65,85,36,,,,0,0,0,0,0
110.5964,21450,0,9,65,85,36,,,,0,0,0,0,0
110.9135,21500,0,9,65,85,36,,,,0,0,0,0,0
111.2401,21550,0,9,65,85,36,,,,0,0,0,0,0
111.6059,21600,0,9,65,85,36,,,,0,0,0,0,0
111.929,21650,0,9,65,85,36,,,,0,0,0,0,0
112.2859,21700,0,9,65,85,36,,,,0,0,0,0,0
112.6061,21750,0,9,65,85,36,,,,0,0,0,0,0
112.9378,21800,0,9,65,85,36,,,,0,0,0,0,0
113.3026,21850,0,9,65,85,36,,,,0,0,0,0,0
113.6286,21900,0,9,65,85,36,,,,0,0,0,0,0
113.993,21950,0,9,65,85,36,,,,0,0,0,0,0
114.3129,22000,0,9,65,85,36,,,,0,0,0,0,0
114.6412,22050,0,9,65,85,36,,,,0,0,0,0,0
115.0105,22100,0,9,65,85,36,,,,0,0,0,0,0
115.3251,22150,0,9,65,85,36,,,,0,0,0,0,0
115.6429,22200,0,9,65,85,36,,,,0,0,0,0,0
116.0034,22250,0,9,65,85,36,,,,0,0,0,0,0
116.3254,22300,0,9,65,85,36,,,,0,0,0,0,0
116.7033,22350,0,9,65,85,36,,,,0,0,0,0,0
117.0197,22400,0,9,65,85,36,,,,0,0,0,0,0
117.3376,22450,0,9,65,85,36,,,,0,0,0,0,0
117.6965,22500,0,9,65,85,36,,,,0,0,0,0,0
118.0154,22550,0,9,65,85,36,,,,0,0,0,0,0
118.3362,22600,0,9,65,85,36,,,,0,0,0,0,0
118.7188,22650,0,9,65,85,36,,,,0,0,0,0,0
119.0347,22700,0,9,65,85,36,,,,0,0,0,0,0
119.3969,22750,0,9,65,85,36,,,,0,0,0,0,0
119.7137,22800,0,9,65,85,36,,,,0,0,0,0,0
120.0305,22850,0,9,65,85,36,,,,0,0,0,0,0
120.3392,22900,0,9,65,85,36,,,,0,0,0,0,0
120.7159,22950,0,9,65,85,36,,,,0,0,0,0,0
121.0396,23000,0,9,65,85,36,,,,0,0,0,0,0
121.3993,23050,0,9,65,85,36,,,,0,0,0,0,0
121.7363,23100,0,9,65,85,36,,,,0,0,0,0,0
122.1147,23150,0,9,65,85,36,,,,0,0,0,0,0
122.5074,23200,0,9,65,85,36,,,,0,0,0,0,0
122.8432,23250,0,9,65,85,36,,,,0,0,0,0,0
123.2418,23300,0,9,65,85,36,,,,0,0,0,0,0
123.6275,23350,0,9,65,85,36,,,,0,0,0,0,0
124.0088,23400,0,9,65,85,36,,,,0,0,0,0,0
124.4018,23450,0,9,65,85,36,,,,0,0,0,0,0
124.8063,23500,0,9,65,85,36,,,,0,0,0,0,0
125.2052,23550,0,9,65,85,36,,,,0,0,0,0,0
125.5349,23600,0,9,65,85,36,,,,0,0,0,0,0
125.9109,23650,0,9,65,85,36,,,,0,0,0,0,0
126.2347,23700,0,9,65,85,36,,,,0,0,0,0,0
126.6106,23750,0,9,65,85,36,,,,0,0,0,0,0
126.9418,23800,0,9,65,85,36,,,,0,0,0,0,0
127.336,23850,0,9,65,85,36,,,,0,0,0,0,0
127.798,23900,0,9,65,85,36,,,,0,0,0,0,0
128.1378,23950,0,9,65,85,36,,,,0,0,0,0,0
128.5942,24000,0,9,65,85,36,,,,0,0,0,0,0
129.0034,24050,0,9,65,85,36,,,,0,0,0,0,0
129.4235,24100,0,9,65,85,36,,,,0,0,0,0,0
129.8297,24150,0,9,65,85,36,,,,0,0,0,0,0
130.2278,24200,0,9,65,85,36,,,,0,0,0,0,0
130.6354,24250,0,9,65,85,36,,,,0,0,0,0,0
131.034,24300,0,9,65,85,36,,,,0,0,0,0,0
131.4894,24350,0,9,65,85,36,,,,0,0,0,0,0
131.8193,24400,0,9,65,85,36,,,,0,0,0,0,0
132.1973,24450,0,9,65,85,36,,,,0,0,0,0,0
132.525,24500,0,9,65,85,36,,,,0,0,0,0,0
132.905,24550,0,9,65,85,36,,,,0,0,0,0,0
133.2981,24600,0,9,65,85,36,,,,0,0,0,0,0
133.6183,24650,0,9,65,85,36,,,,0,0,0,0,0
134.0181,24700,0,9,65,85,36,,,,0,0,0,0,0
134.4145,24750,0,9,65,85,36,,,,0,0,0,0,0
134.7926,24800,0,9,65,85,36,,,,0,0,0,0,0
135.1328,24850,0,9,65,85,36,,,,0,0,0,0,0
135.5293,24900,0,9,65,85,36,,,,0,0,0,0,0
135.9148,24950,0,9,65,85,36,,,,0,0,0,0,0
136.2961,25000,0,9,65,85,36,,,,0,0,0,0,0
136.702,25050,0,9,65,85,36,,,,0,0,0,0,0
137.0345,25100,0,9,65,85,36,,,,0,0,0,0,0
137.4326,25150,0,9,65,85,36,,,,0,0,0,0,0
137.7954,25200,0,9,65,85,36,,,,0,0,0,0,0
138.1206,25250,0,9,65,85,36,,,,0,0,0,0,0
138.488,25300,0,9,65,85,36,,,,0,0,0,0,0
138.8169,25350,0,9,65,85,36,,,,0,0,0,0,0
139.1992,25400,0,9,65,85,36,,,,0,0,0,0,0
139.6033,25450,0,9,65,85,36,,,,0,0,0,0,0
139.9429,25500,0,9,65,85,36,,,,0,0,0,0,0
140.3228,25550,0,9,65,85,36,,,,0,0,0,0,0
140.705,25600,0,9,65,85,36,,,,0,0,0,0,0
141.0428,25650,0,9,65,85,36,,,,0,0,0,0,0
141.4298,25700,0,9,65,85,36,,,,0,0,0,0,0
141.8286,25750,0,9,65,85,36,,,,0,0,0,0,0
142.2136,25800,0,9,65,85,36,,,,0,0,0,0,0
142.6087,25850,0,9,65,85,36,,,,0,0,0,0,0
142.9942,25900,0,9,65,85,36,,,,0,0,0,0,0
143.3335,25950,0,9,65,85,36,,,,0,0,0,0,0
143.7191,26000,0,9,65,85,36,,,,0,0,0,0,0
144.1207,26050,0,9,65,85,36,,,,0,0,0,0,0
144.5107,26100,0,9,65,85,36,,,,0,0,0,0,0
144.8961,26150,0,9,65,85,36,,,,0,0,0,0,0
145.2368,26200,0,9,65,85,36,,,,0,0,0,0,0
145.6215,26250,0,9,65,85,36,,,,0,0,0,0,0
146.0119,26300,0,9,65,85,36,,,,0,0,0,0,0
146.4109,26350,0,9,65,85,36,,,,0,0,0,0,0
146.8095,26400,0,9,65,85,36,,,,0,0,0,0,0
147.1973,26450,0,9,65,85,36,,,,0,0,0,0,0
147.5353,26500,0,9,65,85,36,,,,0,0,0,0,0
147.9332,26550,0,9,65,85,36,,,,0,0,0,0,0
148.317,26600,0,9,65,85,36,,,,0,0,0,0,0
148.7115,26650,0,9,65,85,36,,,,0,0,0,0,0
149.0939,26700,0,9,65,85,36,,,,0,0,0,0,0
149.4345,26750,0,9,65,85,36,,,,0,0,0,0,0
149.8175,26800,0,9,65,85,36,,,,0,0,0,0,0
150.2007,26850,0,9,65,85,36,,,,0,0,0,0,0
150.5152,26900,0,9,65,85,36,,,,0,0,0,0,0
150.8288,26950,0,9,65,85,36,,,,0,0,0,0,0
151.2035,27000,0,9,65,85,36,,,,0,0,0,0,0
151.592,27050,0,9,65,85,36,,,,0,0,0,0,0
151.9211,27100,0,9,65,85,36,,,,0,0,0,0,0
152.2982,27150,0,9,65,85,36,,,,0,0,0,0,0
152.625,27200,0,9,65,85,36,,,,0,0,0,0,0
152.9962,27250,0,9,65,85,36,,,,0,0,0,0,0
153.3432,27300,0,9,65,85,36,,,,0,0,0,0,0
153.7877,27350,0,9,65,85,36,,,,0,0,0,0,0
154.1259,27400,0,9,65,85,36,,,,0,0,0,0,0
154.4953,27450,0,9,65,85,36,,,,0,0,0,0,0
154.826,27500,0,9,65,85,36,,,,0,0,0,0,0
155.1964,27550,0,9,65,85,36,,,,0,0,0,0,0
155.5272,27600,0,9,65,85,36,,,,0,0,0,0,0
155.9075,27650,0,9,65,85,36,,,,0,0,0,0,0
156.2919,27700,0,9,65,85,36,,,,0,0,0,0,0
156.6235,27750,0,9,65,85,36,,,,0,0,0,0,0
156.9981,27800,0,9,65,85,36,,,,0,0,0,0,0
157.33,27850,0,9,65,85,36,,,,0,0,0,0,0
157.6962,27900,0,9,65,85,36,,,,0,0,0,0,0
158.0432,27950,0,15,74,85,36,,,,0,0,0,0,0
158.7384,28000,0,15,74,85,36,,,,0,0,0,0,0
159.4262,28050,0,15,74,85,36,,,,0,0,0,0,0
160.1201,28100,0,15,74,85,36,,,,0,0,0,0,0
160.7406,28150,0,15,74,85,36,,,,0,0,0,0,0
161.4108,28200,0,15,74,85,36,,,,0,0,0,0,0
162.0356,28250,0,15,74,85,36,,,,0,0,0,0,0
162.6415,28300,0,15,74,85,36,,,,0,0,0,0,0
163.342,28350,0,15,74,85,36,,,,0,0,0,0,0
164.0168,28400,0,15,74,85,36,,,,0,0,0,0,0
164.6368,28450,0,14,74,85,36,,,,0,0,1,0,0
165.3123,28500,0,14,74,85,36,,,,0,0,1,0,0
165.8278,28550,0,14,74,85,36,,,,0,0,1,0,0
166.4248,28600,0,14,74,85,36,,,,0,0,1,0,0
167.0072,28650,0,14,74,85,36,,,,0,0,1,0,0
167.5316,28700,0,14,74,85,36,,,,0,0,1,0,0
168.1311,28750,0,14,74,85,36,,,,0,0,1,0,0
168.728,28800,0,14,74,85,36,,,,0,0,1,0,0
169.3163,28850,0,14,74,85,36,,,,0,0,1,0,0
169.9232,28900,0,14,74,85,36,,,,0,0,1,0,0
170.5096,28950,0,14,74,85,36,,,,0,0,1,0,0
171.0359,29000,0,14,74,85,36,,,,0,0,1,0,0
171.7064,29050,0,14,74,85,36,,,,0,0,1,0,0
172.234,29100,0,14,74,85,36,,,,0,0,1,0,0
172.8352,29150,0,14,74,85,36,,,,0,0,1,0,0
173.4209,29200,0,14,74,85,36,,,,0,0,1,0,0
174.0154,29250,0,14,74,85,36,,,,0,0,1,0,0
174.6093,29300,0,14,74,85,36,,,,0,0,1,0,0
175.2081,29350,0,14,74,85,36,,,,0,0,1,0,0
175.918,29400,0,14,74,85,36,,,,0,0,1,0,0
176.641,29450,0,14,74,85,36,,,,0,0,1,0,0
177.3409,29500,0,14,74,85,36,,,,0,0,1,0,0
178.1235,29550,0,14,74,85,36,,,,0,0,1,0,0
178.7262,29600,0,14,74,85,36,,,,0,0,1,0,0
179.3142,29650,0,14,74,85,36,,,,0,0,1,0,0
179.9203,29700,0,14,74,85,36,,,,0,0,1,0,0
180.4406,29750,0,14,74,85,36,,,,0,0,1,0,0
181.0223,29800,0,14,74,85,36,,,,0,0,1,0,0
181.6177,29850,0,14,74,85,36,,,,0,0,1,0,0
182.1333,29900,0,14,74,85,36,,,,0,0,1,0,0
182.7224,29950,0,14,74,85,36,,,,0,0,1,0,0
183.3128,30000,0,14,74,85,36,,,,0,0,1,0,0
183.8189,30050,0,14,74,85,36,,,,0,0,1,0,0
184.319,30100,0,14,74,85,36,,,,0,0,1,0,0
184.8182,30150,0,14,74,85,36,,,,0,0,1,0,0
185.3304,30200,0,14,74,85,36,,,,0,0,1,0,0
185.8217,30250,0,14,74,85,36,,,,0,0,1,0,0
186.31,30300,0,14,74,85,36,,,,0,0,1,0,0
186.7411,30350,0,14,74,85,36,,,,0,0,1,0,0
187.3134,30400,0,14,74,85,36,,,,0,0,1,0,0
187.8157,30450,0,14,74,85,36,,,,0,0,1,0,0
188.3177,30500,0,14,74,85,36,,,,0,0,1,0,0
188.8084,30550,0,14,74,85,36,,,,0,0,1,0,0
189.3236,30600,0,14,74,85,36,,,,0,0,1,0,0
189.8329,30650,0,14,74,85,36,,,,0,0,1,0,0
190.4138,30700,0,14,74,85,36,,,,0,0,1,0,0
190.9319,30750,0,14,74,85,36,,,,0,0,1,0,0
191.5198,30800,0,14,74,85,36,,,,0,0,1,0,0
192.1188,30850,0,14,74,85,36,,,,0,0,1,0,0
192.6388,30900,0,14,74,85,36,,,,0,0,1,0,0
193.2155,30950,0,14,74,85,36,,,,0,0,1,0,0
193.7337,31000,0,14,74,85,36,,,,0,0,1,0,0
194.3196,31050,0,14,74,85,36,,,,0,0,1,0,0
194.8321,31100,0,14,74,85,36,,,,0,0,1,0,0
195.3427,31150,0,14,74,85,36,,,,0,0,1,0,0
195.9065,31200,0,14,74,85,36,,,,0,0,1,0,0
196.4362,31250,0,14,74,85,36,,,,0,0,1,0,0
197.0128,31300,0,14,74,85,36,,,,0,0,1,0,0
197.529,31350,0,14,74,85,36,,,,0,0,1,0,0
198.1196,31400,0,14,74,85,36,,,,0,0,1,0,0
198.81,31450,0,14,74,85,36,,,,0,0,1,0,0
199.3434,31500,0,14,74,85,36,,,,0,0,1,0,0
200.0068,31550,0,14,74,85,36,,,,0,0,1,0,0
200.6158,31600,0,14,74,85,36,,,,0,0,1,0,0
201.3246,31650,0,14,74,85,36,,,,0,0,1,0,0
201.9274,31700,0,14,74,85,36,,,,0,0,1,0,0
202.5166,31750,0,14,74,85,36,,,,0,0,1,0,0
203.041,31800,0,14,74,85,36,,,,0,0,1,0,0
203.7299,31850,0,14,74,85,36,,,,0,0,1,0,0
204.4253,31900,0,14,74,85,36,,,,0,0,1,0,0
205.0281,31950,0,14,74,85,36,,,,0,0,1,0,0
205.6154,32000,0,14,74,85,36,,,,0,0,1,0,0
206.2087,32050,0,14,74,85,36,,,,0,0,1,0,0
206.7298,32100,0,14,74,85,36,,,,0,0,1,0,0
207.3162,32150,0,14,74,85,36,,,,0,0,1,0,0
207.8304,32200,0,14,74,85,36,,,,0,0,1,0,0
208.4364,32250,0,14,74,85,36,,,,0,0,1,0,0
209.0144,32300,0,14,74,85,36,,,,0,0,1,0,0
209.5336,32350,0,14,74,85,36,,,,0,0,1,0,0
210.1208,32400,0,14,74,85,36,,,,0,0,1,0,0
210.7208,32450,0,14,74,85,36,,,,0,0,1,0,0
211.2339,32500,0,14,74,85,36,,,,0,0,1,0,0
211.8153,32550,0,14,74,85,36,,,,0,0,1,0,0
212.4198,32600,0,14,74,85,36,,,,0,0,1,0,0
213.0376,32650,0,14,74,85,36,,,,0,0,1,0,0
213.6124,32700,0,14,74,85,36,,,,0,0,1,0,0
214.1368,32750,0,14,74,85,36,,,,0,0,1,0,0
214.7301,32800,0,14,74,85,36,,,,0,0,1,0,0
215.2356,32850,0,14,74,85,36,,,,0,0,1,0,0
215.8081,32900,0,14,74,85,36,,,,0,0,1,0,0
216.3152,32950,0,14,74,85,36,,,,0,0,1,0,0
216.8194,33000,0,14,74,85,36,,,,0,0,1,0,0
217.4365,33050,0,14,74,85,36,,,,0,0,1,0,0
218.0278,33100,0,14,74,85,36,,,,0,0,1,0,0
218.6292,33150,0,14,74,85,36,,,,0,0,1,0,0
219.1377,33200,0,14,74,85,36,,,,0,0,1,0,0
219.7232,33250,0,14,74,85,36,,,,0,0,1,0,0
220.2381,33300,0,14,74,85,36,,,,0,0,1,0,0
220.8187,33350,0,14,74,85,36,,,,0,0,1,0,0
221.4214,33400,0,14,74,85,36,,,,0,0,1,0,0
222.0229,33450,0,14,74,85,36,,,,0,0,1,0,0
222.609,33500,0,14,74,85,36,,,,0,0,1,0,0
223.2105,33550,0,14,74,85,36,,,,0,0,1,0,0
223.7372,33600,0,14,74,85,36,,,,0,0,1,0,0
224.4192,33650,0,14,74,85,36,,,,0,0,1,0,0
224.9322,33700,0,14,74,85,36,,,,0,0,1,0,0
225.5124,33750,0,14,74,85,36,,,,0,0,1,0,0
226.0249,33800,0,14,74,85,36,,,,0,0,1,0,0
226.6203,33850,0,14,74,85,36,,,,0,0,1,0,0
227.1264,33900,0,14,74,85,36,,,,0,0,1,0,0
227.6265,33950,0,14,74,85,36,,,,0,0,1,0,0
228.2342,34000,0,14,74,85,36,,,,0,0,1,0,0
228.7189,34050,0,14,74,85,36,,,,0,0,1,0,0
229.2331,34100,0,14,74,85,36,,,,0,0,1,0,0
229.8163,34150,0,14,74,85,36,,,,0,0,1,0,0
230.3247,34200,0,14,74,85,36,,,,0,0,1,0,0
230.8313,34250,0,14,74,85,36,,,,0,0,1,0,0
231.3364,34300,0,14,74,85,36,,,,0,0,1,0,0
231.9041,34350,0,14,74,85,36,,,,0,0,1,0,0
232.4117,34400,0,14,74,85,36,,,,0,0,1,0,0
232.9289,34450,0,14,74,85,36,,,,0,0,1,0,0
233.4397,34500,0,14,74,85,36,,,,0,0,1,0,0
234.0122,34550,0,14,74,85,36,,,,0,0,1,0,0
234.7432,34600,0,19,74,85,36,,,,0,0,1,0,0
235.73,34650,0,19,74,85,36,,,,0,0,1,0,0
236.7314,34700,0,19,74,85,36,,,,0,0,1,0,0
237.8717,34750,0,26,74,85,36,,,,0,0,1,0,0
254.068,34800,0,30,74,85,36,,,,0,0,1,0,0
274.5542,34850,0,32,74,85,36,,,,0,0,1,1,0
318.3203,34900,0,38,74,85,36,,,,0,0,1,1,0
341.7378,34950,0,38,74,85,36,,,,0,0,1,1,0
368.2725,35000,0,38,74,85,36,,,,0,0,1,1,0
403.1338,35050,0,63,74,85,53,,,,0,0,1,1,0
454.805,35100,0,73,74,85,36,,,,0,0,1,1,0
509.3513,35150,0,85,74,85,36,,,,0,0,2,1,0
579.6579,35200,0,101,74,85,36,,,,0,0,4,1,0
658.392,35250,0,106,74,85,36,,,,0,0,6,1,0
757.5485,35300,0,134,74,85,36,,,,0,0,8,2,0
866.1545,35350,0,142,74,85,36,,,,0,0,17,3,0
993.0854,35400,0,167,74,85,36,,,,0,0,27,3,0
1140.294,35450,0,170,74,85,36,,,,0,0,36,3,0
1296.011,35500,0,167,74,85,36,,,,0,0,62,4,0
